 gdong 1559214855 红烧猪蹄 272 658.240000 114.06111008118191 22.51118972078471 4
 yong89 1559215501 水煮鱼 444 679.320000 114.06344370024441 22.51149125377635 4
 gdong 1559215543 面条 292 321.200000 114.04780081266269 22.56128195038937 4
 yong89 1559215552 米饭 273 316.680000 113.94812307097004 22.57637254014820 5
 yong89 1559215919 农家小炒肉 193 164.050000 114.05040249249255 22.55863407340068 5
 gulei 1559217627 无糖可乐 351 0.000000 114.05145272262331 22.55783698979253 2
 gulei 1559217846 无糖可乐 486 0.000000 113.95243814261727 22.58047019883401 4
 gdong 1559218871 矿泉水 426 0.000000 114.04884946748884 22.55792162348129 5
 gulei 1559219724 矿泉水 372 0.000000 114.00243442238236 22.53037528835338 5
 shenwei 1559220399 无糖可乐 295 0.000000 114.06162075481087 22.51119679346676 1
 taodai 1559224576 无糖可乐 389 0.000000 114.04646357913072 22.56180110603947 2
 shenwei 1559225505 无糖可乐 307 0.000000 114.06324189754217 22.51126363649217 2
 juncao 1559261159 油条 272 1055.360000 114.04843128745534 22.55716574905861 2
 gdong 1559261428 生煎包 328 813.440000 114.06360627963657 22.51356979564798 2
 lfan 1559261648 蛋炒饭 305 573.400000 113.94435007826507 22.57414164026652 1
 shenwei 1559261758 无糖可乐 389 0.000000 114.00236594969030 22.53125096889903 1
 chaozheng 1559262385 鸡蛋灌饼 412 914.640000 114.04975534251007 22.55805165870836 5
 gulei 1559262461 蛋炒饭 413 776.440000 114.05112407569686 22.55782989447388 2
 taodai 1559262521 蛋炒饭 345 648.600000 114.04985636054201 22.55870681265154 3
 gdong 1559262676 鸡蛋灌饼 328 728.160000 114.07165161142552 22.51626262582159 3
 chaozheng 1559262689 蛋炒饭 258 485.040000 114.00225307037240 22.53181896784378 4
 yong89 1559262696 油条 170 659.600000 113.94860142021072 22.57746012967014 1
 juncao 1559262718 无糖可乐 356 0.000000 114.04865474906818 22.56077360366727 5
 yong89 1559262758 蛋炒饭 156 293.280000 114.06262894100827 22.51015535282112 5
 shenwei 1559262822 蛋炒饭 198 372.240000 114.05089418149923 22.55936902856808 5
 gdong 1559262927 油条 413 1602.440000 114.00346361199763 22.53400608863693 5
 juncao 1559263468 无糖可乐 277 0.000000 114.05006118613539 22.55822252916968 4
 taodai 1559264547 无糖可乐 333 0.000000 114.00325198874314 22.53563557520019 5
 gdong 1559265487 雪碧 140 63.000000 114.06234911633716 22.51132476778680 2
 gdong 1559266068 无糖可乐 494 0.000000 114.06754646800110 22.51345325549300 1
 gulei 1559267185 矿泉水 404 0.000000 114.00353791621959 22.53539248264703 2
 shenwei 1559267851 酸奶 307 221.040000 114.06575852671124 22.51607177032448 4
 taodai 1559268654 矿泉水 312 0.000000 114.00348095216538 22.53295013600534 5
 lfan 1559271930 矿泉水 413 0.000000 113.94859488762276 22.57694303438787 5
 shenwei 1559273311 无糖可乐 259 0.000000 114.04946980550511 22.55860362983697 2
 yong89 1559273435 米饭 416 482.560000 114.05331096888331 22.55605126910549 2
 gulei 1559273437 水煮鱼 236 361.080000 114.00450878908222 22.53055532115953 3
 gulei 1559273557 红烧肉 354 1663.800000 114.04814651028231 22.55894252807612 4
 shenwei 1559273610 醋溜白菜 266 135.660000 114.06612437485009 22.51483288436651 5
 chaozheng 1559273768 梅菜扣肉 437 2062.640000 113.94893045481405 22.57958686841629 2
 lfan 1559273893 豆浆 324 100.440000 114.00206115264371 22.53121402027294 1
 juncao 1559273952 红烧猪蹄 223 539.660000 114.05074660743881 22.55822426979279 4
 gdong 1559274244 饼 239 619.010000 114.04879934485236 22.55602221330996 2
 gulei 1559274446 酱骨架 373 1365.180000 113.94447026005561 22.57577917536895 3
 shenwei 1559274509 豆浆 309 95.790000 113.94920784755780 22.57437451139565 4
 gulei 1559274552 糖醋里脊 433 788.060000 114.00238195852552 22.53225596308482 5
 juncao 1559274744 米饭 417 483.720000 114.05046223850555 22.55876231930988 1
 gdong 1559274987 糖醋里脊 263 478.660000 114.05813058528088 22.51335213693329 2
 chaozheng 1559275091 馒头 157 350.110000 114.05198205133817 22.55889286779740 1
 gdong 1559275197 红烧猪蹄 257 621.940000 114.00238139631540 22.53189350266457 2
 shenwei 1559275232 拍黄瓜 46 9.200000 114.05927816564726 22.51127099046299 1
 shenwei 1559275565 米饭 460 533.600000 114.00203844032256 22.53162217373955 4
 lfan 1559275597 米饭 170 197.200000 113.94944893552108 22.58157055790558 2
 shenwei 1559275653 糖醋里脊 390 709.800000 114.05047387882489 22.56241834983150 1
 lfan 1559275787 水煮鱼 249 380.970000 114.05039246257607 22.55960126392354 2
 lfan 1559275962 红烧肉 334 1569.800000 114.05466860423780 22.55910665227474 1
 chaozheng 1559276491 红烧猪蹄 426 1030.920000 113.94753806329827 22.57901056331161 1
 taodai 1559276677 面条 448 492.800000 114.06209800261915 22.51227698397011 1
 lfan 1559276929 水煮鱼 341 521.730000 114.00055630907663 22.53241139436695 4
 shenwei 1559276975 馒头 411 916.530000 114.00188741743221 22.53276319469315 3
 chaozheng 1559277040 醋溜白菜 453 231.030000 114.05231955040367 22.55766471526021 4
 gulei 1559277086 糖醋里脊 291 529.620000 114.04912026546916 22.55752079693034 5
 gulei 1559277122 饼 197 510.230000 114.05613940122689 22.51190906376578 5
 yong89 1559277124 夫妻肺片 392 595.840000 114.04966511678870 22.55706605362070 2
 yong89 1559277183 无糖可乐 364 0.000000 114.04832957256032 22.55747873877258 1
 taodai 1559277190 水煮鱼 113 172.890000 113.95129292904919 22.58010383449514 1
 lfan 1559277203 红烧猪蹄 306 740.520000 114.00176909375817 22.53038524670466 5
 gdong 1559277366 鱼香肉丝 251 399.090000 113.94785598778533 22.57726964257838 5
 chaozheng 1559281158 可乐 239 107.550000 114.00148350007748 22.53361858229187 3
 juncao 1559281159 雪碧 566 254.700000 114.04990032291280 22.55847419691974 3
 shenwei 1559285442 可乐 46 20.700000 114.05095305891906 22.56080450220493 5
 chaozheng 1559287640 无糖可乐 245 0.000000 114.04972003253125 22.56041362473256 2
 chaozheng 1559288632 豆浆 359 111.290000 114.04947500297419 22.56029920390909 1
 chaozheng 1559289250 可乐 205 92.250000 113.95076265673092 22.58231762097876 5
 yong89 1559289574 无糖可乐 253 0.000000 114.04839125157783 22.55837985365104 3
 yong89 1559290107 无糖可乐 431 0.000000 113.94679130823388 22.57989799570101 2
 gdong 1559291861 无糖可乐 105 0.000000 114.05308290255927 22.54911954323016 5
 lfan 1559294424 矿泉水 237 0.000000 114.04998221065051 22.55774117292369 1
 yong89 1559295107 糖醋里脊 411 748.020000 114.05069653383057 22.55908775276477 4
 juncao 1559295273 锅包肉 204 412.080000 114.04743840251113 22.56133143076135 2
 juncao 1559295434 红烧猪蹄 332 803.440000 114.05062823298049 22.55712681909842 4
 gdong 1559296397 红烧猪蹄 368 890.560000 114.04468427364297 22.55982909684930 1
 gdong 1559296669 米饭 287 332.920000 114.00259337238931 22.52847407837312 3
 lfan 1559296785 梅菜扣肉 282 1331.040000 114.00237876818689 22.52996952805677 5
 taodai 1559296791 矿泉水 366 0.000000 114.05394217976938 22.55659232308219 4
 chaozheng 1559296804 面条 353 388.300000 113.94755589320050 22.57894076546155 2
 lfan 1559297168 糖醋里脊 292 531.440000 114.05114065127182 22.55690154384583 1
 juncao 1559297641 面条 156 171.600000 113.94638268315370 22.57925780490742 3
 taodai 1559297646 豆浆 464 143.840000 113.94873294389700 22.58052001158485 1
 lfan 1559298181 醋溜白菜 205 104.550000 113.99884286158111 22.52745752525041 5
 yong89 1559298838 夫妻肺片 172 261.440000 114.05778156552778 22.51202574127568 1
 lfan 1559298933 豆浆 182 56.420000 114.05837072742359 22.51412481115565 1
 lfan 1559299465 饼 294 761.460000 114.00016344527583 22.53154600264165 5
 shenwei 1559299875 拍黄瓜 314 62.800000 114.05006357080065 22.55806631807956 4
 taodai 1559300241 红烧猪蹄 296 716.320000 114.05082185465392 22.55924739783933 4
 taodai 1559300652 红烧肉 286 1344.200000 114.05103812699777 22.55990776463614 2
 shenwei 1559300715 饼 232 600.880000 114.06125392023948 22.51194051383853 4
 lfan 1559301082 拍黄瓜 396 79.200000 114.06203259541425 22.51499502439351 3
 juncao 1559301242 米饭 400 464.000000 114.05059956427588 22.56074963310259 2
 gulei 1559301270 米饭 373 432.680000 113.94767593364080 22.57790382108330 5
 juncao 1559301648 糖醋里脊 441 802.620000 114.05001448338463 22.55833513590864 5
 juncao 1559301682 红烧猪蹄 182 440.440000 114.04775229445586 22.55791896491807 1
 chaozheng 1559301738 醋溜白菜 173 88.230000 114.06173851649525 22.51435589206722 2
 juncao 1559301882 地三鲜 394 358.540000 114.00342728552326 22.52949725107351 1
 taodai 1559302035 红烧猪蹄 216 522.720000 114.00256987829799 22.53169843098530 1
 lfan 1559302194 拍黄瓜 324 64.800000 114.00433689049230 22.53369268841946 5
 taodai 1559302311 饼 297 769.230000 114.06382190546807 22.50921909151685 1
 shenwei 1559302390 水煮鱼 299 457.470000 114.05239411464831 22.55873829055402 3
 gulei 1559302522 拍黄瓜 212 42.400000 114.04989433208426 22.55836987038323 3
 shenwei 1559302737 梅菜扣肉 438 2067.360000 114.04948304345344 22.55528241198853 5
 gulei 1559303677 豆浆 278 86.180000 114.04990090594626 22.55836919426433 1
 gdong 1559303971 无糖可乐 267 0.000000 113.99704657903365 22.52176710973244 2
 shenwei 1559304129 矿泉水 463 0.000000 114.05888961147458 22.51073437109864 4
 lfan 1559305377 矿泉水 251 0.000000 114.04955649322611 22.55842917928013 5
 juncao 1559310279 矿泉水 256 0.000000 114.00104201814069 22.53021196072123 1
 gulei 1559310431 无糖可乐 325 0.000000 114.05057260707909 22.55971392402694 3
 yong89 1559347308 奶茶 214 70.620000 114.00328442271520 22.53342200599801 2
 yong89 1559347402 油条 333 1292.040000 114.05006210488536 22.55826215531419 3
 shenwei 1559347445 蛋炒饭 51 95.880000 113.94496473770688 22.57369434955926 1
 lfan 1559347580 肉夹馍 305 695.400000 114.00309213062204 22.53144311563289 2
 yong89 1559347588 油条 72 279.360000 114.05135856121774 22.56063968364905 3
 lfan 1559347612 油条 286 1109.680000 113.94924494214487 22.57923103734157 1
 juncao 1559347769 蛋炒饭 192 360.960000 113.94766936026575 22.57778855847119 4
 chaozheng 1559348857 煎饼果子 214 348.820000 113.94882107967565 22.57797986166009 1
 gulei 1559348867 鸡蛋灌饼 74 164.280000 114.06225352763232 22.51194400603901 4
 gdong 1559349035 油条 64 248.320000 114.05535277109603 22.55863354247093 5
 gdong 1559349263 鸡蛋灌饼 482 1070.040000 114.04944558591139 22.55751316524236 1
 gulei 1559349291 生煎包 458 1135.840000 114.05015074469085 22.55370737674515 4
 yong89 1559349317 无糖可乐 182 0.000000 114.04579876565103 22.55430916143112 3
 taodai 1559349484 鸡蛋灌饼 381 845.820000 114.01056657135169 22.53422708747582 3
 yong89 1559349578 煎饼果子 430 700.900000 114.00154681358607 22.53175038282098 5
 gdong 1559351295 可乐 178 80.100000 114.00279153461020 22.53272320338437 2
 taodai 1559351549 无糖可乐 284 0.000000 114.06105435446915 22.51240844055134 4
 lfan 1559351922 牛奶 332 179.280000 114.04680211112390 22.55686310386624 5
 yong89 1559354064 雪碧 293 131.850000 113.94980213092774 22.57993623589111 5
 taodai 1559354916 豆浆 253 78.430000 114.00490986079522 22.52968151822868 5
 shenwei 1559356168 酸奶 423 304.560000 114.04886381702048 22.56050146607436 4
 gdong 1559358219 无糖可乐 366 0.000000 114.06248448462111 22.51547409808854 5
 lfan 1559358606 无糖可乐 589 0.000000 114.05995210225869 22.50727272979525 2
 juncao 1559359191 豆浆 113 35.030000 114.06144271145465 22.51563763827408 3
 juncao 1559360107 水煮鱼 228 348.840000 114.05007889625637 22.55828403006570 5
 gulei 1559360238 红烧猪蹄 264 638.880000 114.06175335064459 22.51262380796481 1
 gulei 1559360291 拍黄瓜 392 78.400000 114.06291122914391 22.51017637605566 1
 taodai 1559360335 大盘鸡 501 611.220000 114.00460992934580 22.53249727985656 3
 lfan 1559360672 拍黄瓜 326 65.200000 113.99784288780174 22.53442974942431 1
 gdong 1559361093 馒头 275 613.250000 114.06284965359718 22.51227074214522 1
 juncao 1559361276 饼 268 694.120000 114.05017502554973 22.55803851447996 2
 lfan 1559361384 拍黄瓜 151 30.200000 114.06306140172765 22.51258337698721 2
 chaozheng 1559361426 米饭 300 348.000000 114.05041652589591 22.55856318714109 2
 gulei 1559361617 饺子 239 521.020000 113.94807351497097 22.57790792059836 5
 gdong 1559361968 拍黄瓜 152 30.400000 114.05255157865122 22.56181586481662 3
 lfan 1559362095 水煮鱼 267 408.510000 113.94777668269387 22.58004259369897 4
 taodai 1559362240 面条 289 317.900000 114.05020841874639 22.55788707483368 3
 lfan 1559362553 米饭 267 309.720000 114.00369034783104 22.53285616548369 1
 chaozheng 1559362561 红烧猪蹄 77 186.340000 114.00461214699379 22.53288626518327 4
 yong89 1559362632 面条 338 371.800000 114.06124551946888 22.51053754647479 3
 shenwei 1559362638 馒头 112 249.760000 114.05079292711055 22.55668246672140 2
 lfan 1559362657 红烧肉 305 1433.500000 114.00211592265856 22.53251356222155 1
 gulei 1559362760 地三鲜 301 273.910000 114.05369429127994 22.55946558874567 2
 shenwei 1559363274 红烧猪蹄 308 745.360000 114.00438573994892 22.53257060782860 5
 yong89 1559363448 梅菜扣肉 307 1449.040000 114.05492732827648 22.55703198862392 5
 gulei 1559363526 农家小炒肉 443 376.550000 114.06908821624269 22.51933191127692 1
 chaozheng 1559365437 矿泉水 202 0.000000 114.00609436120361 22.53163732229072 3
 juncao 1559366247 豆浆 389 120.590000 114.04805720276548 22.56037295516019 4
 juncao 1559366912 无糖可乐 191 0.000000 114.04985650394082 22.55929652430011 4
 yong89 1559369939 无糖可乐 284 0.000000 113.99899145276726 22.53391813801574 3
 juncao 1559374410 矿泉水 422 0.000000 114.00553096879807 22.53074569031116 2
 yong89 1559374597 可乐 323 145.350000 114.00247766573641 22.53196201823397 1
 taodai 1559375273 雪碧 485 218.250000 113.94818188423517 22.57843058316651 1
 taodai 1559376328 无糖可乐 173 0.000000 113.99912485232794 22.53422720506362 5
 gulei 1559377546 矿泉水 156 0.000000 114.05016581053675 22.55444302650685 5
 gulei 1559377675 豆浆 248 76.880000 113.99955060483030 22.53357292503638 4
 shenwei 1559377726 无糖可乐 266 0.000000 114.06282174073488 22.51424808958884 1
 taodai 1559378810 豆浆 242 75.020000 114.04873428381573 22.55845740868880 3
 chaozheng 1559381349 无糖可乐 335 0.000000 114.05312620252683 22.56164346049527 2
 yong89 1559381638 馒头 488 1088.240000 114.04907966137455 22.55760604512056 3
 lfan 1559382663 米饭 262 303.920000 114.06617170733116 22.51577996847495 3
 juncao 1559382669 水煮鱼 147 224.910000 114.06293958557241 22.51318266280574 1
 taodai 1559382813 拍黄瓜 478 95.600000 114.04908091487174 22.56455021546921 2
 chaozheng 1559383145 馒头 244 544.120000 114.05097765628877 22.55889058930147 3
 lfan 1559384004 无糖可乐 347 0.000000 114.06278097403165 22.51182917528262 5
 juncao 1559384087 鱼香肉丝 276 438.840000 113.99794083789699 22.53358054091280 1
 shenwei 1559384202 水煮鱼 307 469.710000 113.94699442821668 22.58313594751703 4
 chaozheng 1559384336 醋溜白菜 288 146.880000 114.00239499148744 22.53186285953120 3
 gdong 1559384720 米饭 269 312.040000 114.06247295282937 22.51241175606209 2
 gdong 1559385691 红烧猪蹄 287 694.540000 113.99980709480911 22.53604007687501 1
 gulei 1559385931 馒头 334 744.820000 114.00254979675408 22.53188114787201 2
 lfan 1559386385 红烧肉 420 1974.000000 113.94937888493708 22.57963651642128 1
 yong89 1559386689 拍黄瓜 277 55.400000 114.04845183185712 22.55899945433858 5
 gdong 1559386728 无糖可乐 249 0.000000 113.99775355500213 22.53388790866379 4
 shenwei 1559386829 馒头 352 784.960000 114.00235925966946 22.52955818017460 4
 juncao 1559387058 米饭 228 264.480000 114.04928992414544 22.55798905400419 3
 gulei 1559388091 梅菜扣肉 352 1661.440000 114.05015762950990 22.55820517767039 4
 taodai 1559389018 面条 215 236.500000 113.94860168688194 22.58000677406322 3
 yong89 1559389315 奶茶 322 106.260000 114.00169739544639 22.53148537392701 3
 gulei 1559389741 奶茶 339 111.870000 114.06518525444702 22.51118848916421 4
 lfan 1559393732 无糖可乐 229 0.000000 114.05189275765088 22.56279783017586 4
 juncao 1559393907 矿泉水 185 0.000000 114.04908264985322 22.55773422130927 4
 shenwei 1559398618 矿泉水 267 0.000000 113.94844142163718 22.57867456115846 3
 gulei 1559433657 鸡蛋灌饼 274 608.280000 113.95012097175514 22.57769360696626 3
 juncao 1559433692 油条 351 1361.880000 114.06027403495671 22.51146295185765 4
 lfan 1559433860 肉夹馍 225 513.000000 114.06232187211408 22.51193502649648 1
 gdong 1559434124 煎饼果子 245 399.350000 114.00340722873591 22.53281813182937 3
 taodai 1559434197 油条 333 1292.040000 114.00077077128110 22.53134497339192 4
 chaozheng 1559434315 鸡蛋灌饼 407 903.540000 113.95192722367875 22.58154551756235 4
 chaozheng 1559434345 油条 196 760.480000 114.00200238673962 22.53429488442202 2
 yong89 1559434767 油条 229 888.520000 114.04646643303334 22.56028082361280 3
 yong89 1559434855 无糖可乐 347 0.000000 113.94844291880248 22.58002409300156 5
 shenwei 1559434924 鸡蛋灌饼 309 685.980000 113.94666064210854 22.57953801852553 4
 lfan 1559435211 油条 189 733.320000 114.00366509931403 22.53083065443756 4
 shenwei 1559435555 油条 359 1392.920000 114.05213068025486 22.56009362775001 4
 taodai 1559435947 鸡蛋灌饼 218 483.960000 114.00243235508646 22.53216748106787 1
 juncao 1559436572 豆浆 349 108.190000 113.94887652917511 22.57920801896894 2
 lfan 1559439476 雪碧 291 130.950000 114.00135207228125 22.53214588434819 3
 chaozheng 1559439921 矿泉水 292 0.000000 114.06354136320194 22.51337488574261 4
 yong89 1559440803 豆浆 477 147.870000 114.00448611474489 22.53080102450733 5
 juncao 1559444679 酸奶 427 307.440000 114.06272670958843 22.51211816132955 4
 yong89 1559445749 可乐 212 95.400000 114.05127898246268 22.55666105717004 4
 lfan 1559446216 馒头 258 575.340000 114.00289764892264 22.53248633343709 3
 taodai 1559446302 米饭 375 435.000000 113.94757689928655 22.57758678317586 5
 juncao 1559446305 酱骨架 357 1306.620000 114.00044600053734 22.52536668779689 2
 yong89 1559446589 米饭 242 280.720000 114.05046360097327 22.55899023817674 4
 lfan 1559446776 米饭 322 373.520000 113.94862410707177 22.58088199870297 3
 shenwei 1559446851 红烧肉 376 1767.200000 114.04942619949227 22.55840339279702 2
 juncao 1559447020 饼 381 986.790000 114.00297118612291 22.53221078427223 5
 taodai 1559447058 饼 61 157.990000 113.94840151639234 22.57984221236853 4
 juncao 1559447068 梅菜扣肉 287 1354.640000 114.04989197520109 22.55826723134405 1
 shenwei 1559447103 糖醋里脊 228 414.960000 113.99959433544915 22.53027334834087 5
 gdong 1559447169 拍黄瓜 216 43.200000 114.04985642166287 22.55880341642706 5
 gdong 1559447385 水煮鱼 248 379.440000 114.04897711599904 22.55815907281082 1
 lfan 1559447540 拍黄瓜 225 45.000000 114.04810333047591 22.56372481355943 4
 gdong 1559447695 红烧猪蹄 360 871.200000 114.06260559900224 22.51222367297818 4
 chaozheng 1559447734 米饭 239 277.240000 114.04913471625062 22.55670223949444 3
 juncao 1559447787 红烧猪蹄 269 650.980000 114.00248810164557 22.53177943363217 1
